id	name
14457	34-44
14458	355B
14459	4/APARTMENT
14460	4/THE LODGE
14461	45-55
14462	495A
14463	499A
14464	5-1
14465	5-2
14466	514A
14467	6/GROUND FLOOR FLAT
14468	6/PLOT 6
14469	65F
14470	78-79
14471	7K
14472	857G
14473	86-87
14474	92-96
14475	ADVERT RIGHT ADJACENT
14476	ALDI STORES LTD
14477	ALWYN
14478	AMULREE
14479	APARTMENT 1108
14480	APARTMENT 1406
14481	APARTMENT 1604
14482	APARTMENT 171
14483	APARTMENT 229
14484	APARTMENT 232
14485	APARTMENT 613
14486	ARGYLL HOUSE
14487	ASHTREES
14488	AVENUE FARM
14489	BADGERS MOUNT
14490	BALMORAL HOUSE
14491	BARN ADJACENT
14492	BASEMENT AND GROUND FLOOR PART
14493	BEACH HUT 25
14494	BEACH HUT 27
14495	BEACH HUT 30
14496	BEACH HUT 33
14497	BECKETTS
14498	BEECHLANDS
14499	BENTLEY HOUSE
14500	BERKELEY
14501	BISHOPS COTTAGE
14502	BLOCK N
14503	BOD HYFRYD
14504	BRIAR LODGE
14505	BROADOAKS
14506	BROOK FARM COTTAGE
14507	BROOKSIDE BUNGALOW
14508	BROUGHTON HOUSE
14509	BRYN GOLAU
14510	BUILDING 11
14511	BUILDING 14
14512	BUILDING 16
14513	CAMPIONS
14514	CANDLEFORD
14515	CAR SPACE 82
14516	CAR SPACE 85
14517	CAR SPACE 86
14518	CAR SPACE 88
14519	CAR SPACE 89
14520	CAR SPACE 91
14521	CEDAR WOOD
14522	CHAPTER HOUSE
14523	CHARLES HOUSE
14524	CLIFTON COURT
14525	CONISTON HOUSE
14526	COUNTRY VIEW
14527	COVERDALE
14528	CRAIGSIDE
14529	CUCKOOS NEST
14530	CUSTOM HOUSE
14531	D9
14532	ELECTRICITY SUB STATION SITE TWO
14533	ENDEAVOUR
14534	ENDEAVOUR HOUSE
14535	ENGLEFIELD
14536	ERISKAY
14537	FAIRWOOD
14538	FARLEIGH
14539	FIELD 0005
14540	FIRST & SECOND FLOOR
14541	FIRST FLOOR 3
14542	FITNESS CENTRE
14543	FLAT 10/3
14544	FLAT 10F
14545	FLAT 1206
14546	FLAT 1502
14547	FLAT 276
14548	FLAT 339
14549	FLAT 342
14550	FLAT 4 FIRST FLOOR REAR
14551	FLAT 430
14552	FLAT 8/4
14553	FLAT E4
14554	FLAT G6
14555	FORESHORE
14556	FORMER 123
14557	FORMER 20A
14558	FORMER DEPOT
14559	FORMER FLAT 1ST 2ND AND 3RD FLOOR
14560	FORMER STABLES
14561	FOURTH FLOOR LEFT
14562	FOXGROVE
14563	FRANCIS HOUSE
14564	FRON OLEU
14565	G058
14566	G059
14567	GARAGE 030
14568	GARAGE D1
14569	GARAGE NO 42
14570	GARAGE NO 6 SITE 2
14571	GARDEN FLAT 2
14572	GLENROSA
14573	GLENSHEE
14574	GREAT OAKS
14575	GREEN HAVEN
14576	GREENTREES
14577	GREY HOUSE
14578	GROUND FLOOR FRONT OFFICE
14579	GROUND FLOOR TO TOP FLOOR
14580	GROVE BARN
14581	HALFWAY COTTAGE
14582	HANGAR 1
14583	HARCOURT HOUSE
14584	HAYES FARM
14585	HERON COURT
14586	HILL END
14587	HILLSVIEW
14588	HILLTOPS
14589	JAMES COURT
14590	KENDAL
14591	KENTON
14592	KINCRAIG
14593	KINGS ARMS HOTEL
14594	LAND ADJACENT 52
14595	LAND AT 11
14596	LAND AT THE END OF
14597	LAND EAST OF 3
14598	LAND EAST OF 4
14599	LAND NORTH WEST OF 1
14600	LAND TO THE NORTH EAST OF
14601	LAND TO THE REAR OF 38
14602	LAND TO THE REAR OF 47
14603	LAND WEST OF 4
14604	LEEWARD
14605	LEIGHTON HOUSE
14606	LITTLE BEECHES
14607	LIVERPOOL CITY COUNCIL KIOSK
14608	LLETY
14609	LOCKUP NO 17
14610	LODGE BARN
14611	LONGWOOD HOUSE
14612	MAISONETTE GROUND AND 1ST FLOOR
14613	MILLBROOK COTTAGE
14614	MILLSTREAM HOUSE
14615	MILTON COURT
14616	MINERS ARMS
14617	MOSSGIEL
14618	MULLIONS
14619	NETWORK HOUSE
14620	NORTH SIDE
14621	NORTON
14622	OAKLEA HOUSE
14623	OFFICE 2 SECOND FLOOR
14624	OFFICE 7 FIRST FLOOR
14625	OFFICES 3 AND 4
14626	OFFICES OVER
14627	OLD BAKERY COTTAGE
14628	OLD OAK COTTAGE
14629	OWLS NEST
14630	P
14631	PANT Y CELYN
14632	PARKHEAD
14633	PARKING 11
14634	PARKING 12
14635	PART SIXTH FLOOR
14636	PEARTREE FARM
14637	PEVERIL
14638	PLOT 459
14639	PLOT 460
14640	PLOT 466
14641	PLOT 473
14642	PLOT 475
14643	PLOT 512
14644	PLUM TREE HOUSE
14645	PLUMB CENTRE
14646	POACHERS COTTAGE
14647	POWER HOUSE
14648	PRIMROSE VILLA
14649	QUARRY VIEW
14650	REAR OF 30
14651	REAR OF 43
14652	RECTORY BARN
14653	REDWINGS
14654	REDWOOD LODGE
14655	RESTHARROW
14656	RETAIL WAREHOUSE
14657	ROMAR
14658	ROOM 131
14659	ROOM 419
14660	ROOM 420
14661	ROOM 509
14662	ROZELLE
14663	RYDAL HOUSE
14664	SANDHILLS
14665	SECOND FLOOR STORE
14666	SENTOSA
14667	SHEPHERDS LODGE
14668	SHIELING
14669	SHORE HOUSE
14670	SITE 13
14671	SITE 18
14672	SOUTH HILL
14673	ST EDMUNDS
14674	ST MARKS CHURCH HALL
14675	STABLES AND PREMISES
14676	STORAGE LAND AND PREMISES
14677	SUITE 212
14678	SUITE 5B
14679	SUMMERHOUSE
14680	SUNNY NOOK
14681	SWALLOWS COTTAGE
14682	TELECOM CABINET 2
14683	TERRA NOVA
14684	TESCO STORES
14685	THE BROADWAY
14686	THE GATE
14687	THE HOLDING
14688	THE MILLHOUSE
14689	THE OLD BARNS
14690	THE RAFTERS
14691	THE RIDGES
14692	THE RISING SUN
14693	THIRD FLOOR FLAT 1 ROOM 1
14694	THREE ELMS
14695	THRESHER WINE MERCHANTS
14696	TOP HOUSE FARM
14697	TWO JAYS
14698	TYE COTTAGE
14699	TYN LLWYN
14700	UNIT 27B
14701	UNIT 405
14702	UNIT 410
14703	UNIT 97
14704	UNITS 1 2 AND 3
14705	UNITS 16 TO 17
14706	UNITS 19 TO 20
14707	UNITS 4 - 5
14708	VIEWMOUNT
14709	WESTWOOD LODGE
14710	WHARFEDALE
14711	WOODBINE HOUSE
14712	WOODFIELD FARM
14713	WORKSHOP ADJACENT TO
14714	XANADU
14715	1-25
14716	1-31
14717	1/APRIL COTTAGE
14718	1/BUNGALOW
14719	1/JASMINE COTTAGE
14720	11/FLAT
14721	110-114
14722	14/THE COTTAGE
14723	15-20
14724	18-32
14725	188C
14726	1ST AND 2ND FLOOR MAISONETTE
14727	2/THE BEECHES
14728	2/THE FLAT
14729	21/DEMOLISHED
14730	214C
14731	22H
14732	271B
14733	28-36
14734	4/ORCHARD HOUSE
14735	4/THE HOLLIES
14736	45/GARAGE
14737	481A
14738	510A
14739	517A
14740	546A
14741	5L
14742	6/ORCHARD HOUSE
14743	63F
14744	6K
14745	7/GROUND FLOOR FLAT
14746	8/FLAT 3
14747	80-86
14748	9/FLAT 3
14749	AILSA CRAIG
14750	ALBION COTTAGE
14751	ALMORA
14752	ANGEL HOUSE
14753	ANGLIAN WATER SERVICES LTD
14754	APARTMENT 1505
14755	APARTMENT 172
14756	APARTMENT 173
14757	APARTMENT 1801
14758	APARTMENT 1901
14759	APARTMENT 230
14760	APARTMENT 810
14761	APPLE ACRE
14762	AREA 3
14763	ATS EUROMASTER
14764	AVALON HOUSE
14765	AVON
14766	BARGAIN BOOZE
14767	BARLEY MOW
14768	BEACH HUT 32
14769	BEL AIR
14770	BERRY HOUSE
14771	BLACKTHORN
14772	BLACKTHORNS
14773	BLENHEIM COURT
14774	BLOSSOM HILL
14775	BLUE BELL COTTAGE
14776	BOOTS THE CHEMISTS LTD
14777	BRACKENFIELD
14778	BRAMLEA
14779	BRITISH RED CROSS
14780	BROW COTTAGE
14781	BRYN FARM
14782	BUTTERFLIES
14783	BYFIELDS
14784	CAE BACH
14785	CAMBERLEY
14786	CARPENTERS ARMS
14787	CASTLE HILL FARM
14788	CEFN COED
14789	CELLNET SITE
14790	CHASE END
14791	CHERRY TREE COTTAGES
14792	CLIFFE COTTAGE
14793	COBBLES
14794	COEDLYS
14795	COOPERS
14796	CRABTREE FARM
14797	CRAIG HOUSE
14798	CROFT
14799	DEE VIEW
14800	DENEHURST
14801	DENESIDE
14802	DEVELOPMENT PLOT 10
14803	DORMITORIES
14804	DOWNS FARM
14805	DRAGON HOUSE
14806	ELDERBERRY COTTAGE
14807	ELMDALE
14808	F15
14809	F17
14810	FAIRFIELD FARM
14811	FEN COTTAGE
14812	FERN COTTAGES
14813	FIRST FLOOR FLAT LEFT
14814	FIRST FLOOR REAR FLAT 2
14815	FIRST FLOOR SUITE B
14816	FIRST FLOOR UNIT 9
14817	FIRST SECOND AND THIRD FLOOR MAISONETTE
14818	FLAT 1 BOTTOM FLAT
14819	FLAT 10 ROOM 6
14820	FLAT 12E
14821	FLAT 1404
14822	FLAT 1501
14823	FLAT 2 FIRST FLOOR REAR
14824	FLAT 2/11
14825	FLAT 431
14826	FLAT 525
14827	FLAT 7/6
14828	FLAT BASEMENT FLOOR
14829	FLAT D7
14830	FLAT F4
14831	FLAT G10
14832	FLAT NO 3
14833	FLINTS
14834	FLOOR 6
14835	FLORENCE COTTAGE
14836	FOREST GATE
14837	FORMER 14A
14838	FORMER FLAT ABOVE
14839	FORMER UNIT 1A
14840	FOURTH AND FIFTH FLOOR FLAT
14841	FOURTH FLOOR RIGHT
14842	FOXLEY
14843	FRIARS COTTAGE
14844	FUNCTION ROOM
14845	G062
14846	G4 GARAGE ADJACENT TO
14847	GARAGE 029
14848	GARAGE 139
14849	GARAGE 142
14850	GARAGE NO 41
14851	GARAGE REAR OF 1
14852	GARAGES ADJACENT 2
14853	GLEN ROSA
14854	GORWELION
14855	GREENBANK FARM
14856	GROUND A
14857	GROUND FLOOR RESTAURANT
14858	GROVE END
14859	GUIDE HUT
14860	HALIFAX PLC
14861	HALL FARMHOUSE
14862	HALL VIEW
14863	HARBOUR OFFICE
14864	HAYES COTTAGE
14865	HIGH GREEN
14866	HIGHVIEW HOUSE
14867	HILLHEAD COTTAGE
14868	HOLLIES COTTAGE
14869	HOLLY HILL
14870	HOLLYOAK
14871	HOLM LEA
14872	HOLM OAK
14873	HOLT FARM
14874	HOLT HOUSE
14875	ICELAND FROZEN FOODS PLC
14876	INDUSTRIAL PREMISES
14877	JUBILEE FARM
14878	JUBILEE PARK
14879	KINSALE
14880	KIOSK 7
14881	KIOSK A
14882	KNAPP HOUSE
14883	LA CASITA
14884	LADYWELL
14885	LAND ADJACENT 60
14886	LAND ADJACENT TO 42
14887	LAND ADJACENT TO 50
14888	LAND ADJOINING 45
14889	LAND AT 6
14890	LAND BEHIND
14891	LAND EAST OF 11
14892	LAND OPPOSITE 3
14893	LAND OPPOSITE 5
14894	LAND WEST OF 15
14895	LANE HEAD
14896	LEAFIELD
14897	LINKS COTTAGE
14898	LITTLEHOLME
14899	LOCK UP GARAGES (6)
14900	LOCK-UP 05
14901	LOCKUP NO 18
14902	LODGE FARM HOUSE
14903	LONE OAK
14904	LOW HOUSE FARM
14905	LYNBROOK
14906	M
14907	MAISONETTE A FIRST AND SECOND FLOORS
14908	MARLBOROUGH
14909	MERTON HOUSE
14910	MIDSUMMER COTTAGE
14911	MINGULAY
14912	MOORLANDS FARM
14913	N
14914	NATURE RESERVE
14915	NETHERLEA
14916	NETTO
14917	NORTH COURT
14918	OFFICE 1 AND 2
14919	OFFICE 1 SECOND FLOOR
14920	OFFICE SUITE
14921	OFFICE UNIT
14922	OLD CHAPEL COTTAGE
14923	OLD SCHOOL HALL
14924	OLD SMITHY COTTAGE
14925	ORCHARD
14926	PARKING 13
14927	PEACOCK HOUSE
14928	PENN COTTAGE
14929	PIKE HOUSE
14930	PINES
14931	PITCH 16
14932	PITCH 18
14933	PITT COTTAGE
14934	PLAY PARK
14935	PLOT 442
14936	PLOT 444
14937	PLOT 452
14938	PLOT 456
14939	PLOT 469
14940	PLOT 472
14941	PLOT 474
14942	PLOT 476
14943	PLOT 479
14944	PLOT 509
14945	PLOUGHMANS COTTAGE
14946	POINT HOUSE
14947	POPPINS
14948	PRIMROSE HILL FARM
14949	PURBECK HOUSE
14950	RAVENSCRAIG
14951	REAR OF 36
14952	RED HOUSE COTTAGE
14953	RHOSLWYN
14954	RICHMOND LODGE
14955	RIDGEWAY FARM
14956	RISING SUN
14957	ROOM 510
14958	ROOM 88
14959	ROOSTERS
14960	SAFFRON COTTAGE
14961	SAINSBURY'S
14962	SANDIACRE
14963	SANDYCROFT
14964	SAVANNAH
14965	SCHOOLKEEPERS HOUSE
14966	SCOUTS HALL
14967	SECOND FLOOR SUITE 4
14968	SHED 3
14969	SHEPHERDS
14970	SHIRE HOUSE
14971	SHIRLEY COTTAGE
14972	SITE HUT
14973	SITE OF 48
14974	SMITHS COTTAGE
14975	ST AIDANS CHURCH
14976	ST ALBANS CHURCH
14977	ST JOHNS HALL
14978	STAG COTTAGE
14979	STALL 35
14980	STALL 36
14981	STANMORE
14982	STATION BUNGALOW
14983	STATION LODGE
14984	STATION TERRACE
14985	STEWART HOUSE
14986	STONECROP
14987	STORE 18
14988	STRAND HOUSE
14989	STUDIO D
14990	STUDIO HOUSE
14991	SUITE J
14992	SUMMERHAYES
14993	SUNNY LEA
14994	TALLAND
14995	THE CARTSHED
14996	THE CIDER PRESS
14997	THE DUTCH BARN
14998	THE GEORGE INN
14999	THE HOLDINGS
15000	THE MAGPIES
15001	THE OBSERVATORY
15002	THE OLD CHAPEL HOUSE
15003	THE OLD COURTHOUSE
15004	THE OLD GATEHOUSE
15005	THE PRIESTS HOUSE
15006	THE RIDDINGS
15007	THE ROSES
15008	THE STATION HOUSE
15009	THE STUDIOS
15010	THE WHITE SWAN
15011	THIRD FLOOR AND FOURTH FLOOR FLAT
15012	THORNEYCROFT
15013	TIMPSONS
15014	TINKERS COTTAGE
15015	TITHE COTTAGE
15016	TOWN END COTTAGE
15017	TRANQUILITY
15018	TREM Y WAWR
15019	TREVELYAN
15020	UNIT 13 AND 14
15021	UNIT 19-20
15022	UNIT 1J
15023	UNIT 2 - 3
15024	UNIT 219
15025	UNIT 6-8
15026	UNIT D9
15027	WEST HOLME
15028	WEST VIEW HOUSE
15029	WEST WIND
15030	WESTERN COTTAGE
15031	WINDMILL COTTAGES
15032	WINDY CORNER
15033	WITTS END
15034	WOODFORD HOUSE
15035	WOODHAYES
15036	WOODHURST
15037	WOODLANDS BUNGALOW
15038	WYVERN HOUSE
15039	YARD BETWEEN 16 AND 18
15040	1/BRIDGE HOUSE
15041	1/FLAT A
15042	1/ROOM 3
15043	103-104
15044	109-113
15045	127D
15046	138D
15047	142D
15048	16/DEMOLISHED
15049	162C
15050	172C
15051	183C
15052	187C
15053	190C
15054	191C
15055	2/HILLCREST
15056	2/HILLSIDE
15057	205C
15058	206C
15059	21J
15060	252-254
15061	257-259
15062	284-286
15063	286B
15064	295-297
15065	3/5
15066	3/HOLLY COTTAGE
15067	3/THE HOLLIES
15068	323B
15069	37-42
15070	39-49
15071	3A/FORMER
15072	4/5
15073	4/6
15074	4/THE BARN
15075	44G
15076	46G
15077	478A
15078	49-49A
15079	511A
15080	562A
15081	6-1
15082	6/THE STABLES
15083	602A
15084	67F
15085	7/PLOT 7
15086	76E
15087	81-87
15088	86E
15089	87E
15090	9/GROUND FLOOR FLAT
15091	90-96
15092	97E
15093	9K
15094	ACCESS ROAD
15095	AGRICULTURAL WORKERS DWELLING
15096	APARTMENT 1703
15097	APARTMENT 1802
15098	APARTMENT 1902
15099	APARTMENT 323
15100	ASHDOWN COTTAGE
15101	ASTLEY HOUSE
15102	BAR
15103	BASEMENT AND GROUND FLOOR SOUTH
15104	BASEMENT OFFICES
15105	BAY HORSE INN
15106	BEACH HUT 35
15107	BEAUMONT COURT
15108	BELL FARM
15109	BETHESDA
15110	BICYCLE DOCKING STATION AND PREMISES
15111	BLAIR HOUSE
15112	BODNANT
15113	BRACKENSIDE
15114	BRIARDALE
15115	BRICKHOUSE FARM
15116	BRIDGE FARM HOUSE
15117	BROOK FARM HOUSE
15118	BRYNGOLAU
15119	BURNSIDE FARM
15120	BUTCHERS ARMS
15121	CAE MAWR
15122	CALLUNA
15123	CANAL BRIDGE
15124	CAR SPACE 92
15125	CAR SPACE 94
15126	CAR SPACE 96
15127	CARADOC
15128	CARAVAN 49
15129	CARAVAN NO 1
15130	CARPE DIEM
15131	CASTLEHILL
15132	CHAPEL GARTH
15133	CHARLTON
15134	CHARTERS
15135	CHRIST CHURCH HALL
15136	CLEE VIEW
15137	CLEEVE COTTAGE
15138	COLLEGE COURT
15139	COUNCIL OWNED LAND
15140	CRAIGLE
15141	CROFT COURT
15142	CROFT LODGE
15143	CROMWELL COURT
15144	CROSS PARK
15145	CROWN WORKS
15146	DENEWOOD
15147	DEVON COTTAGE
15148	DIAL COTTAGE
15149	DOWER COTTAGE
15150	DROVERS COTTAGE
15151	DUNROVIN
15152	E8
15153	EAGLE COTTAGE
15154	EAST LYNNE
15155	ELECTRICITY SUB STATION REAR OF 2
15156	ELM VILLA
15157	ELMSTEAD
15158	ENDERLEY
15159	ERWLON
15160	EUROPA HOUSE
15161	FAIRVIEW BUNGALOW
15162	FIELD WEST OF
15163	FIRST FLOOR FRONT AND SECOND FLOOR FLAT
15164	FIRST FLOOR SUITE A
15165	FITNESS FIRST
15166	FLAT 001
15167	FLAT 1 AT
15168	FLAT 1 ROOM 7
15169	FLAT 11 ROOM 6
15170	FLAT 11/2
15171	FLAT 15D
15172	FLAT 2-4
15173	FLAT 275
15174	FLAT 278
15175	FLAT 432
15176	FLAT 6 SECOND FLOOR
15177	FLAT 621
15178	FLAT BASEMENT FRONT
15179	FLAT C GROUND FLOOR
15180	FLAT G08
15181	FLEETWOOD
15182	FORMER 18A
15183	FORMER COACH HOUSE
15184	FORMER ROOM 9
15185	FORMER STORE
15186	FORMER THE FLAT
15187	FOXCROFT
15188	FRON DIRION
15189	G/3
15190	G060
15191	G32
15192	GARAGE 143
15193	GARAGE 144
15194	GARAGE 146
15195	GARAGE 4A
15196	GARAGE NO 6 SITE 1
15197	GARAGE SITE 14
15198	GERYNANT
15199	GLENDALOUGH
15200	GOLDINGS
15201	GORDON COTTAGE
15202	GREEN SHUTTERS
15203	GREENMANTLE
15204	GROESLON
15205	GROUND FLOOR 3
15206	GROUND FLOOR ROOMS
15207	GROUND FLOOR SUITE 3
15208	HARDSTAND 9
15209	HARTLEY HOUSE
15210	HAULAGE DEPOT
15211	HAULWEN
15212	HEN EFAIL
15213	HERMITAGE
15214	HIGHLAND COTTAGE
15215	HILLANDALE
15216	HILLSIDE BARN
15217	HONEY POT COTTAGE
15218	HORSE SHOE COTTAGE
15219	INGLE NOOK
15220	IVY BARN
15221	JOINERS SHOP
15222	KELVIN
15223	KERNOW
15224	KINGSLAND
15225	LAMB COTTAGE
15226	LAND ADJACENT THE COTTAGE
15227	LAND ADJACENT TO 45
15228	LAND ADJACENT TO 60
15229	LAND ADJOINING 32
15230	LAND ADJOINING 39
15231	LAND AT 21
15232	LAND AT 5
15233	LAND NORTH OF 12
15234	LAND REAR OF 44
15235	LAND TO THE REAR OF 40
15236	LAND WEST OF 10
15237	LAUREL LODGE
15238	LEAHURST
15239	LIVERY STABLE
15240	LOCK-UP 06
15241	LODGE 5
15242	LONG MEADOWS
15243	MAINTENANCE DEPOT
15244	MARYLANDS
15245	MIDDLEMARCH
15246	MIDLAND HOUSE
15247	MOORHOUSE FARM
15248	MURRAY HOUSE
15249	MURRAYFIELD
15250	NANT Y MYNYDD
15251	NASH HOUSE
15252	NELSON COTTAGE
15253	NORTH
15254	NORWOOD COTTAGE
15255	NURSES HOUSE
15256	OAK VILLAS
15257	OBELISK
15258	OFFICE 34
15259	OFFICE F
15260	OLD DAIRY COTTAGE
15261	ONE
15262	OWL HOUSE
15263	OWLS BARN
15264	PANTYCELYN
15265	PARISH OFFICE
15266	PARISH ROOMS
15267	PARK VIEW COTTAGES
15268	PARKING SPACE 19
15269	PARKSIDE FARM
15270	PENLEA
15271	PENTHOUSE 3
15272	PLOT 16A
15273	PLOT 3B
15274	PLOT 468
15275	PLOT 477
15276	PLOT 478
15277	PLOT 511
15278	POST OFFICE ROW
15279	PROVISIONAL FLAT 3
15280	REAR OF 39
15281	REAR OF 44
15282	REDUNDANT BARN
15283	RESIDENT TUTOR
15284	ROBINS WOOD
15285	ROOM 2 FLAT 8
15286	ROOM 229
15287	ROOM 3 GROUND FLOOR
15288	ROOM 421
15289	ROOM 5 FLAT 5
15290	ROOM 89
15291	ROSE HAVEN
15292	ROSEMOUNT COTTAGE
15293	ROSS HOUSE
15294	SEA BREEZES
15295	SECOND FLOOR FLAT 8
15296	SEVENOAKS
15297	SHERBOURNE
15298	SITE 19
15299	SITE OF 46
15300	SITE OF 50
15301	SLADE COTTAGE
15302	SLAUGHTER HOUSE
15303	SOUTH LEA
15304	SOUTH VIEW COTTAGES
15305	SPION KOP
15306	SPORTS GROUND AND PREMISES
15307	SQUIRREL LODGE
15308	ST EDMUNDS CHURCH
15309	STALL 30
15310	STALL 37
15311	STALL 38
15312	STILL WATERS
15313	STONE GABLES
15314	STORE ROOM
15315	SUITE 117
15316	SUITE 214
15317	SUITE 37
15318	SUITE G2
15319	TANGLEWOOD COTTAGE
15320	TELECOMMUNICATIONS INSTALLATION
15321	THE CHURCHYARD
15322	THE CLINIC
15323	THE DALE
15324	THE DOLPHINS
15325	THE FAIRWAY
15326	THE FARRIERS
15327	THE FORGE COTTAGE
15328	THE HAYWAIN
15329	THE OLD SAW MILL
15330	THE ROSE AND CROWN
15331	THIMBLE HALL
15332	THIRD AND FOURTH FLOOR MAISONETTE
15333	THORNDALE
15334	TOWER HILL
15335	TOWN HEAD
15336	TREE HOUSE
15337	TREMAYNE
15338	TRENTHAM
15339	TREVETH
15340	TREWEN
15341	TROODOS
15342	TURBINE 1
15343	TURBINE 2
15344	UNIT 220
15345	UNIT 406
15346	UNIT 8 TO 9
15347	UNIT A14
15348	UNIT B16
15349	UNIT C12
15350	UNIT E8
15351	UNIT F11
15352	UNIT L3
15353	UNIT M3
15354	UNITS 20 AND 21
15355	UNITS 4 TO 7
15356	UNITS 5-7
15357	UTOPIA
15358	VICTORIA INN
15359	VINE FARM
15360	VODAFONE LTD
15361	WAREHOUSE 3
15362	WEDGWOOD
15363	WELL HOUSE FARM
15364	WEST ACRE
15365	WEST CAR PARK
15366	WESTAWAY
15367	WHITE HALL
15368	WHITEGATE FARM
15369	WHITEHILL FARM
15370	WICK FARM
15371	WINDSOR
15372	WOODACRE
15373	Y DDERWEN
15374	Y GILFACH
15375	Y WENALLT
15376	YEOMANS COTTAGE
15377	YR HAFOD
15378	ZERO
15379	11-21
15380	11/2
15381	12/1
15382	12/THE BUNGALOW
15383	13-24
15384	130D
15385	195C
15386	1A/FIRST FLOOR FLAT
15387	2/BUNGALOW
15388	2/CHURCH VIEW
15389	20-23
15390	208C
15391	22-25
15392	22-30
15393	254-256
15394	263-265
15395	270-272
15396	298B
15397	3/THE LODGE
15398	301-303
15399	310-312
15400	316-318
15401	33-43
15402	332B
15403	42-52
15404	45G
15405	485A
15406	486A
15407	498A
15408	5/5
15409	5/APARTMENT
15410	520A
15411	521A
15412	564A
15413	75-81
15414	7A/FORMER
15415	8/6
15416	86-92
15417	87-88
15418	8A/FORMER
15419	9-19
15420	96-97
15421	96/FORMER
15422	97/FORMER
15423	98-102
15424	98/FORMER
15425	99/FORMER
15426	A T M SITE
15427	A17
15428	A22
15429	ABATTOIR
15430	ADJACENT 10
15431	ALBANY COURT
15432	ALLINGTON
15433	ALPHA COTTAGE
15434	AN TEALLACH
15435	ANCILLARY USE ONLY ANNEXE
15436	APARTMENT 1207
15437	APARTMENT 167
15438	APARTMENT 168
15439	APARTMENT 170
15440	APARTMENT 174
15441	APARTMENT 175
15442	APARTMENT 2001
15443	APARTMENT 233
15444	APOLLO HOUSE
15445	APPLE TREE BARN
15446	ARLINGTON HOUSE
15447	ARNSIDE
15448	ASDA SUPERSTORE
15449	AWELDEG
15450	B17
15451	B19
15452	BANKS FARM
15453	BARN D
15454	BARNWELL
15455	BAY 5
15456	BEACH HUT 34
15457	BEACH HUT 40
15458	BEACH HUT 46
15459	BECKSIDE HOUSE
15460	BEDE HOUSE
15461	BEECH TREES
15462	BEECHWOOD FARM
15463	BELGRAVE HOUSE
15464	BEUDY
15465	BINGO HALL
15466	BLACKTHORN HOUSE
15467	BRYN ESTYN
15468	BUILDING E
15469	BUTTERFLY COTTAGE
15470	BWLCH
15471	CANAL COTTAGES
15472	CAR SPACE 90
15473	CAR SPACE 93
15474	CAR SPACE 95
15475	CARAVAN 46
15476	CARAVAN 51
15477	CASTLE BARN
15478	CATTERY AT
15479	CHRIST CHURCH VICARAGE
15480	CLIFTON VILLA
15481	COMMUNITY ROOMS
15482	CORNER WAYS
15483	CRANBOURNE
15484	CREMATORIUM
15485	CROSS ROADS
15486	CURLEW
15487	D12
15488	DAIRY FARM COTTAGE
15489	DANEHURST
15490	DANESFIELD
15491	DAWN
15492	DOG BIN
15493	DOMINOS PIZZA
15494	DROVE HOUSE
15495	DURLSTON
15496	EARLSWOOD
15497	EASTWOOD HOUSE
15498	ESTATE HOUSE
15499	EVANS HALSHAW
15500	F16
15501	FAIRWAY HOUSE
15502	FELL COTTAGE
15503	FIRST FLOOR AND SECOND FLOOR AND THIRD FLOOR
15504	FIRST FLOOR STUDIO
15505	FIRST FLOOR UNIT A
15506	FISHING LAKE
15507	FISHING LODGE
15508	FLAT 1009
15509	FLAT 341
15510	FLAT 41A
15511	FLAT 527
15512	FLAT 7 SECOND FLOOR
15513	FLAT 7F
15514	FLAT 8F
15515	FLAT 911
15516	FLAT 9F
15517	FLAT A14
15518	FLAT E5
15519	FLEUR DE LYS
15520	FORMAL LAND
15521	FORMER 129
15522	FORMER 19A
15523	FORMER 21A
15524	FORMER ALLOTMENT GARDENS
15525	FORMER COAL YARD
15526	FORMER FILLING STATION
15527	FORMER FLAT 18
15528	G064
15529	G5 GARAGE ADJACENT TO
15530	GABLES COTTAGE
15531	GARAGE 0030
15532	GARAGE 150
15533	GARAGE 154
15534	GARAGE 5A
15535	GARAGE H1
15536	GARAGE PLOT 21
15537	GARAGES REAR OF 1
15538	GARDEN WALL
15539	GARTH VIEW
15540	GEORGE AND DRAGON
15541	GER Y COED
15542	GLEBE FARMHOUSE
15543	GROESFFORDD
15544	GROUND FLOOR MAISONETTE
15545	GROUND FLOOR UNIT 10
15546	GROUND LEFT
15547	HALLS OF RESIDENCE
15548	HAMBLEDON
15549	HARCOURT
15550	HAREWOOD HOUSE
15551	HEN FELIN
15552	HEN YSGOL
15553	HIGH MEAD
15554	HIGHER BARN
15555	HIGHFIELD BARN
15556	HIGHWOOD HOUSE
15557	HOLBROOK
15558	HOMEFIELD HOUSE
15559	HURST HOUSE
15560	INWOOD
15561	J1
15562	JAYS
15563	JOINERS WORKSHOP
15564	LAMBOURNE
15565	LAND ADJACENT 54
15566	LAND ADJACENT 58
15567	LAND ADJACENT 66
15568	LAND ADJACENT 67
15569	LAND ADJACENT TO 56
15570	LAND AT 17
15571	LAND C
15572	LAND COMPRISING
15573	LAND PARCEL 3
15574	LAND TO THE REAR OF 60
15575	LEA VIEW
15576	LEE HOUSE
15577	LILAC COTTAGES
15578	LLAINWEN
15579	LOCK UP GARAGES (4)
15580	LOFT FLAT
15581	LOMOND
15582	LONICERA
